REDCODE;ESCOLARIDAD_0;ESCOLARIDAD_1;ESCOLARIDAD_2;ESCOLARIDAD_3;ESCOLARIDAD_4;ESCOLARIDAD_5;ESCOLARIDAD_6;ESCOLARIDAD_7;ESCOLARIDAD_8;ESCOLARIDAD_9;ESCOLARIDAD_10;ESCOLARIDAD_11;ESCOLARIDAD_12;ESCOLARIDAD_13;ESCOLARIDAD_14;ESCOLARIDAD_15;ESCOLARIDAD_16;ESCOLARIDAD_17;ESCOLARIDAD_18;ESCOLARIDAD_19;ESCOLARIDAD_20;ESCOLARIDAD_21;Total
13124082008;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;0;7;2;0;1;0;0;17
13124082009;2;1;0;0;2;0;4;1;5;0;3;0;3;0;1;0;1;0;0;0;0;0;23
13124082010;11;0;4;4;11;18;15;9;44;11;14;6;87;1;5;7;3;10;0;0;0;0;260
13124082011;11;3;6;10;14;16;42;7;57;8;12;4;67;1;7;3;1;3;0;0;0;0;272
13124082017;2;4;2;2;3;10;4;3;9;1;4;3;13;1;2;0;1;2;0;0;0;0;66
13124082018;0;1;1;0;0;0;0;0;3;0;4;0;1;0;0;0;0;0;0;0;0;0;10
13124082020;10;7;13;20;23;32;33;21;94;23;38;19;114;3;6;1;3;2;0;0;0;0;462
13124091001;73;25;49;91;121;69;176;75;470;174;312;176;1495;47;147;134;81;118;2;2;0;1;3838
13124091002;53;14;28;40;70;51;96;49;220;78;152;83;569;18;39;36;32;60;0;2;0;2;1692
13124091003;80;28;47;67;92;48;144;67;251;114;154;91;633;18;55;44;27;42;0;5;0;1;2008
13124091004;54;22;30;48;73;57;134;80;260;89;144;83;686;22;52;63;27;50;1;2;0;0;1977
13124091005;63;9;35;44;57;36;90;46;201;94;114;68;476;17;29;37;34;38;1;1;1;0;1491
13124101001;73;15;42;62;87;61;212;88;294;116;201;123;952;45;116;116;67;97;0;5;0;0;2772
13124101002;24;20;16;49;60;44;116;34;175;47;126;61;528;17;50;38;24;38;0;2;0;0;1469
13124101003;63;27;44;66;67;54;170;74;295;101;171;86;673;31;77;73;39;56;1;5;0;0;2173
13124101004;34;14;24;36;65;35;83;47;155;67;100;78;472;18;48;46;21;68;0;1;0;2;1414
13124991999;1;3;4;0;9;4;10;4;26;7;21;8;72;4;13;10;5;18;1;4;1;0;225
13125011001;70;13;18;31;54;31;111;56;172;80;183;87;965;34;156;130;139;209;3;14;2;2;2560
13125011002;111;12;28;69;98;93;160;85;432;146;229;141;1149;36;116;101;61;90;0;4;0;0;3161
13125011003;41;1;7;10;10;4;29;12;29;20;41;50;301;29;186;152;198;599;11;90;7;16;1843
13125011004;30;4;13;20;21;13;49;32;134;60;135;163;1088;63;181;136;91;180;4;15;0;0;2432
13125011005;53;23;51;55;84;58;218;82;367;119;273;139;1220;42;141;131;107;174;1;9;1;1;3349
13125011006;46;15;19;36;77;44;127;52;164;77;132;68;704;26;71;90;63;106;0;11;1;4;1933
13125011007;67;27;33;61;78;65;124;94;365;148;286;177;1504;68;272;292;334;821;14;100;13;9;4952
13125011008;26;3;5;7;20;11;21;5;34;11;48;24;468;36;227;296;281;787;14;122;10;9;2465
13125021001;86;21;36;45;67;58;118;62;349;110;233;155;1159;37;89;77;57;92;0;3;1;2;2857
13125021002;64;30;32;61;95;71;103;100;335;144;232;127;729;24;33;56;25;30;0;1;1;1;2294
13125021003;57;25;30;56;65;45;97;52;268;98;170;143;1101;42;109;87;41;62;0;4;1;0;2553
13125021004;35;13;17;37;64;42;99;58;274;98;212;125;1603;57;191;201;95;176;2;6;2;0;3407
13125021005;47;16;21;33;35;29;92;50;229;104;144;113;1028;35;125;82;59;106;1;4;0;1;2354
13125021006;39;17;21;50;49;39;95;55;229;96;156;100;836;20;68;53;24;32;0;1;0;1;1981
13125021007;45;21;21;32;41;30;65;48;243;97;175;126;1411;45;208;141;114;146;1;7;0;1;3018
13125021008;44;21;47;46;69;40;91;63;277;90;162;121;1218;34;112;76;65;64;0;1;0;0;2641
13125021009;49;17;19;42;61;55;115;86;352;119;223;142;1704;46;143;104;58;66;0;3;0;2;3406
13125021010;47;23;27;49;59;44;121;70;279;122;244;119;1386;43;112;88;90;100;1;4;0;0;3028
13125021011;62;13;25;50;50;74;74;70;274;100;145;134;482;14;29;17;9;10;0;0;0;0;1632
13125021012;119;44;65;136;154;131;225;123;459;140;245;157;945;22;68;46;40;54;1;2;1;0;3177
13125021013;15;7;9;29;43;33;65;51;178;74;148;93;1052;26;51;96;63;71;1;2;1;0;2108
13125021014;40;9;16;34;41;29;88;47;232;121;206;113;1448;52;210;179;125;174;0;10;0;0;3174
13125021015;14;4;11;15;38;14;46;23;83;39;95;89;957;42;191;185;127;174;2;9;0;1;2159
13125021016;41;9;30;37;50;32;107;65;232;94;155;82;980;42;97;72;68;108;2;2;0;1;2306
13125021017;46;12;33;54;65;59;103;87;332;145;214;129;842;33;60;58;21;37;0;1;0;0;2331
13125021018;77;50;57;51;98;71;119;91;385;110;194;129;794;23;38;35;25;26;0;2;0;0;2375
13125021019;101;27;29;70;93;107;134;113;384;131;167;119;546;17;24;34;16;17;0;0;0;0;2129
13125021020;55;12;12;26;43;29;78;45;236;89;176;126;1263;32;119;106;67;56;0;4;0;0;2574
13125021021;8;7;17;8;23;9;38;25;111;59;137;90;1161;48;140;162;99;124;2;10;1;1;2280
13125022001;1;3;2;2;3;1;2;4;6;0;4;1;4;0;0;0;0;0;0;0;0;0;33
13125022002;9;13;8;2;12;9;5;10;28;9;11;3;12;0;0;1;2;2;0;1;0;0;137
13125022004;1;3;2;3;7;3;4;3;9;3;6;1;13;0;0;0;0;2;0;0;0;0;60
13125022005;1;2;1;0;4;2;1;2;8;2;2;2;8;0;0;0;0;0;0;0;0;0;35
13125031001;13;2;7;18;11;19;31;11;52;12;26;29;103;2;11;3;2;8;0;1;0;0;361
13125041001;61;20;38;54;71;55;151;70;230;86;193;103;883;34;110;129;109;171;1;7;1;1;2578
13125041002;30;5;10;10;31;17;59;14;64;32;115;81;784;44;189;224;226;444;3;55;2;6;2445
13125041003;70;19;28;54;65;49;170;50;232;81;167;106;1289;71;277;282;300;584;3;62;3;9;3971
13125041004;33;7;13;13;31;16;83;40;171;56;164;88;1231;76;174;172;94;177;1;13;0;0;2653
13125041005;41;18;27;30;82;44;90;36;211;95;165;127;1384;61;279;217;210;327;5;27;0;6;3482
13125041006;30;7;8;13;20;14;40;17;74;47;114;55;903;67;293;269;220;435;6;44;6;8;2690
13125041007;39;10;23;27;42;34;89;37;182;87;192;124;1454;53;160;138;111;146;0;6;0;1;2955
13125041008;25;24;31;26;46;28;79;51;154;66;138;72;720;29;118;90;82;145;0;7;1;1;1933
13125041009;20;10;14;21;38;28;55;42;145;65;164;103;1072;65;240;219;184;308;7;24;2;0;2826
13125041010;22;19;30;29;59;26;84;38;192;78;188;102;1449;51;211;177;176;246;4;21;2;3;3207
13125041011;23;5;14;12;25;16;70;22;114;76;145;92;1072;69;226;254;211;371;5;27;4;7;2860
13125041012;24;9;13;22;38;32;81;32;165;62;128;66;1001;65;229;175;137;261;1;16;0;1;2558
13125041013;31;3;9;11;15;17;49;14;78;38;123;84;993;74;318;306;238;493;7;44;4;3;2952
13125041014;21;26;29;23;29;29;82;49;233;79;240;91;1023;36;116;100;57;76;0;2;0;0;2341
13125041015;20;4;12;17;23;19;76;32;120;60;143;93;939;59;192;201;175;337;3;35;7;8;2575
13125042005;1;1;0;1;3;1;4;1;7;0;5;2;8;0;0;0;0;0;0;0;0;0;34
13125991999;3;0;1;2;2;3;3;2;12;1;6;3;33;2;1;2;2;4;0;0;0;0;82
13126011001;28;4;15;34;43;29;145;43;142;69;118;78;810;40;146;120;92;217;1;20;2;2;2198
13126011002;36;14;13;22;29;24;97;28;164;56;126;87;787;37;168;150;96;182;3;12;2;2;2135
13126011003;21;7;10;20;28;19;94;18;116;51;81;54;546;23;47;64;49;82;2;8;1;2;1343
13126021001;69;13;27;40;54;44;146;42;188;90;170;120;990;37;142;118;92;183;2;9;1;0;2577
13126021002;25;8;19;23;59;21;107;27;123;53;122;58;781;26;103;103;120;184;2;15;2;1;1982
13126021003;45;10;26;30;49;27;104;37;171;74;156;84;667;25;90;94;69;128;4;9;2;2;1903
13126021004;31;6;9;36;34;27;99;33;134;72;146;95;731;29;97;104;77;136;4;8;0;0;1908
13126021005;10;2;9;21;18;15;71;19;66;27;111;58;598;38;112;132;111;224;4;31;8;2;1687
13126021006;12;3;2;4;1;4;5;4;5;2;5;4;19;0;3;1;1;1;0;0;0;0;76
13126031001;25;8;11;13;22;25;59;37;92;61;117;90;1322;100;289;256;202;393;2;21;2;3;3150
13126031002;36;11;15;23;26;36;79;39;150;78;159;104;1064;50;217;241;193;489;2;44;7;6;3069
13126031003;19;4;9;16;32;32;63;24;118;40;131;62;1178;95;241;242;127;233;1;19;2;1;2689
13126041001;70;9;25;32;44;29;151;57;192;86;182;135;958;58;125;191;109;280;6;23;2;0;2764
13126041002;12;9;8;9;22;22;53;13;93;44;62;52;444;23;79;135;79;237;3;20;3;2;1424
13126051001;57;18;35;43;85;52;190;69;227;127;209;129;1382;81;221;271;196;343;4;17;5;6;3767
13126051002;95;13;28;42;72;40;153;43;214;109;228;137;1198;75;188;235;201;399;2;45;4;3;3524
13126061001;41;14;27;38;65;58;215;61;267;112;172;138;1018;32;130;132;103;175;2;11;0;3;2814
13126061002;63;18;26;40;59;31;188;53;251;94;201;142;1076;43;135;152;129;237;3;21;3;2;2967
13126061003;48;7;19;21;41;26;107;31;122;53;98;73;604;19;77;63;34;96;4;4;0;1;1548
13126061004;48;14;19;53;68;45;146;47;213;92;191;82;861;22;110;101;88;145;6;1;0;0;2352
13126071001;48;21;29;56;55;52;194;72;268;159;211;158;1127;55;148;185;90;218;4;7;1;1;3159
13126071002;25;13;15;36;31;45;102;47;159;75;152;100;905;46;142;169;130;231;0;17;1;3;2444
13126081001;105;20;42;71;88;85;208;89;345;161;286;187;1278;56;146;147;84;193;2;6;2;1;3602
13126081002;45;15;25;72;82;47;163;53;237;128;241;146;1185;58;191;175;93;185;1;10;1;0;3153
13126081003;75;12;37;62;66;46;199;59;290;142;221;155;1179;73;176;143;129;221;1;18;3;1;3308
13126091001;44;20;21;41;57;36;120;35;193;69;140;71;617;22;40;51;50;71;0;2;0;1;1701
13126091002;61;12;41;50;55;51;174;75;243;104;208;119;970;40;112;125;66;149;2;6;2;3;2668
13126091003;35;7;14;22;36;24;114;35;157;46;112;56;421;22;52;67;42;76;2;5;1;1;1347
13126091004;30;16;29;37;63;37;209;54;231;92;170;118;987;37;142;103;69;158;2;9;1;1;2595
13126991999;4;2;0;1;6;1;8;3;13;2;5;3;35;2;6;4;5;13;1;3;0;0;117
13127011001;41;14;16;22;36;27;42;17;88;46;79;64;659;34;132;152;155;439;5;91;6;18;2183
13127011002;40;10;28;26;38;40;79;37;132;62;144;130;845;58;138;186;156;390;5;54;5;9;2612
13127021001;190;25;33;47;48;56;85;37;190;87;172;176;1174;62;173;206;117;364;6;26;2;10;3286
13127021002;84;13;19;42;60;52;119;54;166;100;216;208;1347;60;203;249;192;410;0;44;9;14;3661
13127021003;32;2;8;8;24;13;43;12;60;28;79;68;619;48;168;206;281;702;23;97;8;9;2538
13127021004;13;4;5;7;11;12;23;12;46;19;65;33;489;44;148;163;206;674;17;102;10;18;2121
13127031001;23;23;20;28;55;28;90;31;128;61;100;107;685;31;90;117;73;159;1;8;0;1;1859
13127031002;16;4;4;7;4;10;27;8;49;24;37;28;287;14;41;42;33;75;5;10;2;1;728
13127041001;57;27;34;45;56;37;139;68;277;107;239;132;1075;44;133;117;96;86;1;1;0;0;2771
13127041002;74;20;42;77;75;60;174;70;316;127;215;150;1097;51;167;145;77;137;3;10;1;4;3092
13127041003;42;13;30;57;59;50;180;49;211;99;189;93;919;39;140;136;88;158;5;15;3;3;2578
13127041004;28;16;16;51;58;35;126;47;141;58;120;84;574;23;87;100;39;89;3;2;2;2;1701
13127051001;58;22;39;77;78;57;167;73;234;107;200;103;759;34;90;66;30;59;1;2;0;0;2256
13127051002;82;18;65;79;102;109;180;95;274;133;183;136;857;32;77;96;33;77;0;3;0;0;2631
13127051003;60;14;24;64;81;50;169;53;236;109;161;119;812;9;59;55;26;72;0;2;0;1;2176
13127061001;124;25;55;83;95;74;209;89;281;111;211;131;972;33;90;118;50;108;3;13;1;2;2878
13127061002;19;5;13;23;19;16;89;25;110;59;111;80;698;37;114;122;97;212;1;15;2;2;1869
13127061003;29;6;12;24;33;15;76;34;119;67;104;78;596;44;103;84;63;109;0;10;1;1;1608
13127061004;100;32;49;79;86;53;169;81;260;111;196;173;944;29;96;76;46;106;2;2;0;0;2690
13127061005;50;18;42;53;56;50;123;67;189;77;120;80;599;12;46;29;38;61;0;3;0;0;1713
13127061006;97;38;81;100;157;95;200;91;325;141;172;122;854;23;67;70;39;48;0;4;0;1;2725
13127061007;16;7;7;11;24;13;56;14;59;36;67;76;534;16;92;90;75;167;2;12;1;1;1376
13127071001;67;16;32;43;38;31;116;37;121;74;125;73;631;28;80;82;39;108;0;6;0;2;1749
13127071002;52;17;18;49;73;53;148;62;218;91;146;116;654;23;73;65;37;68;0;6;1;0;1970
13127071003;49;15;27;61;61;58;171;53;227;118;190;88;721;28;67;87;51;64;2;5;0;1;2144
13127071004;37;12;19;34;50;29;77;19;121;46;88;52;413;24;55;40;33;41;0;6;1;1;1198
13127081001;55;12;20;31;30;27;86;26;143;58;127;82;704;23;79;76;54;89;1;8;0;3;1734
13127081002;30;9;7;14;22;21;51;23;90;39;100;72;512;27;91;86;68;133;0;16;3;1;1415
13127081003;63;4;10;26;27;33;67;37;125;58;119;101;685;26;72;107;51;117;0;11;1;4;1744
13127091001;50;16;25;41;64;39;122;44;217;112;171;128;988;29;142;129;116;273;6;29;6;8;2755
13127091002;56;20;31;58;83;54;176;65;273;128;220;147;1025;42;187;125;80;144;1;14;0;4;2933
13127091003;37;19;19;33;44;22;106;42;179;80;133;70;519;16;43;60;31;50;1;5;1;1;1511
13127101001;22;5;5;13;11;13;46;14;37;35;75;58;464;45;106;130;143;309;9;57;7;10;1614
13127101002;23;3;1;5;10;7;15;1;23;13;30;25;265;24;104;114;197;504;15;130;7;25;1541
13127111001;77;31;50;75;81;107;187;85;304;117;206;132;932;43;111;113;63;92;0;2;2;1;2811
13127111002;75;23;51;57;90;54;154;53;263;101;186;116;958;39;120;103;66;102;1;6;0;1;2619
13127111003;22;8;14;29;24;31;83;29;103;63;103;85;612;39;100;117;79;179;1;12;2;2;1737
13127111004;43;15;22;52;56;37;142;40;182;75;150;92;966;62;182;134;143;198;2;15;0;1;2609
13127111005;46;11;20;46;49;41;132;47;182;106;163;141;1234;60;183;206;125;276;2;14;3;3;3090
13127121001;26;15;26;36;64;38;114;39;160;71;131;76;630;26;80;68;66;101;1;8;1;2;1779
13127121002;56;13;38;57;63;61;142;49;190;107;169;108;787;30;77;84;63;93;3;6;1;1;2198
13127121003;85;17;49;84;92;72;206;87;280;108;181;131;827;26;62;73;30;73;0;5;0;1;2489
13127131001;36;12;23;39;38;46;143;71;190;102;137;94;645;34;97;84;47;86;1;10;1;0;1936
13127131002;27;14;23;42;31;33;131;34;138;69;118;78;582;22;93;76;53;104;1;9;2;2;1682
13127131003;59;15;30;55;74;54;163;57;229;116;204;139;1082;31;145;150;87;188;1;10;1;2;2892
13127991999;1;1;1;0;0;1;2;2;1;1;1;4;30;2;4;6;2;13;0;2;0;0;74
13128011001;62;33;31;64;76;63;168;61;239;93;201;73;845;41;93;60;58;103;0;10;1;0;2375
13128011002;85;13;22;48;68;33;133;52;175;86;159;75;758;30;106;81;70;145;3;4;2;2;2150
13128011003;49;18;29;61;61;41;115;66;227;88;161;86;813;24;103;103;78;127;1;6;0;2;2259
13128021001;77;23;47;68;69;69;112;63;247;73;98;66;508;11;37;31;18;27;0;2;1;0;1647
13128021002;24;13;22;38;51;49;79;57;217;68;117;75;595;13;31;28;17;27;0;1;0;0;1522
13128021003;90;9;36;35;82;49;112;45;214;84;108;81;509;18;50;27;23;36;0;0;0;1;1609
13128021004;114;40;55;96;115;96;226;89;342;133;177;104;745;30;58;51;40;35;1;2;0;1;2550
13128021005;5;0;0;0;0;1;0;0;5;0;3;1;8;2;8;2;5;0;0;0;0;0;40
13128021006;103;29;53;89;139;109;216;86;386;146;227;128;932;21;69;63;39;61;0;0;0;1;2897
13128031001;21;5;13;22;39;16;67;19;60;38;77;33;332;14;53;38;48;66;0;7;0;0;968
13128031002;76;17;27;35;52;37;146;65;247;78;171;99;847;42;104;84;69;150;2;14;1;1;2364
13128031003;46;6;23;42;49;30;116;43;142;64;117;77;582;35;54;52;36;62;0;3;0;0;1579
13128041001;17;2;12;17;15;8;41;14;39;28;35;39;236;14;61;40;21;72;0;9;2;0;722
13128041002;60;8;13;31;51;18;155;52;189;104;135;84;764;47;129;118;83;143;2;13;2;1;2202
13128041003;15;5;19;15;10;17;64;12;66;27;57;31;358;13;73;60;37;67;0;2;2;0;950
13128051001;85;10;25;64;61;42;177;65;226;99;176;104;895;21;97;89;84;123;4;17;1;0;2465
13128051002;49;14;23;48;70;46;130;53;255;86;182;91;938;41;116;89;85;117;1;10;1;2;2447
13128061001;45;15;18;40;56;31;150;27;129;60;106;64;566;12;46;37;37;58;0;5;0;1;1503
13128061002;53;34;46;81;98;91;180;94;328;156;243;157;1382;33;102;96;86;130;0;4;2;2;3398
13128061003;35;18;29;47;48;34;132;31;144;72;131;80;663;25;74;61;74;130;2;8;2;5;1845
13128061004;66;13;32;52;69;58;102;40;195;62;87;60;587;13;43;26;31;47;0;3;1;0;1587
13128061005;41;14;30;47;49;53;142;46;173;80;122;61;609;19;51;29;17;43;0;4;0;1;1631
13128071001;92;23;51;89;104;74;178;103;422;104;225;137;948;19;82;48;39;52;0;5;0;0;2795
13128071002;6;4;1;6;15;4;27;16;56;31;87;42;660;38;143;106;84;134;5;8;0;0;1473
13128071003;37;14;18;34;58;57;108;67;238;82;152;98;796;27;83;56;41;35;0;4;0;2;2007
13128071004;68;34;41;69;67;77;158;127;461;156;274;138;1319;25;84;96;28;40;0;5;0;1;3268
13128071005;97;11;18;31;46;25;79;55;232;102;152;67;890;29;101;81;53;75;0;5;0;0;2149
13128071006;80;18;41;70;90;100;131;100;397;134;206;123;1104;28;60;83;39;71;0;4;2;0;2881
13128071007;20;13;27;28;50;45;79;73;281;90;160;115;1238;32;111;87;66;87;3;5;0;0;2610
13128071008;35;2;2;9;7;8;26;21;74;29;68;39;624;24;145;118;78;173;1;10;4;1;1498
13128071009;4;0;0;8;9;5;14;1;23;6;15;10;308;10;81;56;73;156;2;9;2;2;794
13128071010;30;15;23;38;40;33;71;53;252;88;175;123;1709;85;243;233;190;249;1;14;0;2;3667
13128081001;51;21;42;60;63;41;151;49;207;74;135;92;590;16;47;46;18;36;0;3;0;0;1742
13128081002;75;13;20;59;67;66;134;58;214;84;138;79;560;19;47;52;30;28;1;4;0;0;1748
13128081003;23;7;10;22;26;21;86;33;100;34;65;56;588;19;68;47;39;94;0;11;1;2;1352
13128081004;96;30;47;82;98;74;198;94;380;147;245;132;1166;38;107;89;62;69;0;1;0;0;3155
13128091001;61;18;43;65;101;46;127;78;308;108;184;101;672;23;49;33;25;30;0;1;0;0;2073
13128091002;75;13;35;60;76;67;131;58;244;89;141;86;594;13;44;37;19;34;0;0;0;0;1816
13128091003;76;19;35;61;88;79;126;70;295;97;170;102;669;15;53;43;18;36;0;0;0;0;2052
13128091004;74;30;34;64;79;57;142;88;287;131;155;85;855;17;34;44;35;35;0;2;0;3;2251
13128101001;60;22;26;49;71;50;99;49;220;80;100;65;473;10;25;30;14;28;0;0;0;0;1471
13128101002;39;10;23;47;54;39;78;51;171;64;129;68;507;19;28;35;23;18;1;1;0;1;1406
13128101003;77;25;43;71;87;76;139;82;362;151;200;101;650;18;36;30;20;16;1;1;0;2;2188
13128101004;45;19;25;57;66;32;68;30;118;39;60;51;269;8;25;17;6;15;0;0;0;0;950
13128991999;3;0;0;2;1;1;7;2;10;3;6;2;16;0;1;5;4;6;0;0;0;0;69
13129011001;13;6;13;14;27;12;76;26;107;57;114;69;576;44;90;111;65;122;1;15;2;1;1561
13129011002;50;16;21;31;59;38;137;42;181;79;138;81;628;43;114;115;59;134;3;8;3;5;1985
13129011003;24;12;9;22;20;17;102;21;72;56;124;53;815;65;201;302;262;798;18;74;15;13;3095
13129011004;18;0;8;17;16;14;81;22;79;45;90;57;579;54;170;166;141;387;9;36;3;9;2001
13129011005;16;2;6;12;15;14;60;27;102;52;98;52;529;34;81;108;58;142;4;6;0;1;1419
13129021001;18;2;5;18;29;15;71;23;97;37;94;52;594;32;71;105;46;106;0;6;1;2;1424
13129021002;88;20;36;54;84;65;169;73;321;134;202;103;998;55;158;125;71;132;3;7;0;1;2899
13129021003;22;6;9;22;32;31;96;22;94;59;114;61;590;25;69;74;59;111;1;7;0;0;1504
13129021004;65;17;22;41;64;48;173;76;249;117;247;122;1068;53;160;118;115;140;1;5;0;1;2902
13129031001;29;10;23;33;35;29;97;34;120;59;99;50;480;35;82;95;71;88;1;4;1;1;1476
13129031002;32;10;40;52;60;38;162;41;166;71;153;70;812;60;175;168;199;407;14;45;12;15;2802
13129031003;22;9;23;39;77;35;146;52;247;70;185;84;862;59;164;174;146;338;4;30;1;4;2771
13129031004;48;14;27;62;65;57;193;40;200;64;153;82;837;45;107;103;74;131;0;12;0;1;2315
13129041001;6;3;7;11;11;10;42;9;49;14;49;26;223;7;31;38;29;42;0;1;0;0;608
13129041002;44;17;43;62;81;40;222;54;243;98;205;102;1060;41;121;150;94;210;2;12;1;2;2904
13129041003;11;5;14;26;51;27;102;43;103;47;99;47;531;29;102;121;68;217;0;23;0;3;1669
13129051001;39;11;28;59;73;44;144;67;218;100;184;106;886;31;74;64;59;84;2;3;0;0;2276
13129051002;66;12;44;80;76;54;170;63;242;110;182;95;882;21;94;86;56;86;0;6;0;3;2428
13129051003;57;17;26;48;87;52;161;57;191;111;248;114;1032;54;174;159;113;249;2;10;1;1;2964
13129051004;15;7;13;27;20;24;105;44;133;63;104;54;579;28;76;77;63;130;0;10;1;0;1573
13129061001;62;20;39;65;77;73;182;70;233;110;222;123;1191;49;123;144;120;209;0;16;4;5;3137
13129061002;73;13;23;52;60;54;207;82;244;122;196;115;1114;47;134;151;98;162;1;10;1;2;2961
13129061003;47;10;25;28;46;41;154;41;161;85;174;109;920;44;135;173;115;197;2;16;2;6;2531
13129071001;112;25;60;93;128;106;252;93;449;135;188;131;829;25;72;52;37;60;0;2;0;1;2850
13129071002;37;12;19;29;38;26;85;45;154;59;114;53;453;24;31;39;36;44;0;2;0;1;1301
13129071003;156;26;62;117;125;107;284;110;428;153;274;158;1057;33;89;106;57;75;1;4;0;0;3422
13129071004;9;2;6;18;16;12;54;22;46;33;54;21;244;18;34;26;19;33;0;6;0;0;673
13129071005;43;8;15;42;44;35;118;44;156;60;117;65;486;15;52;64;38;53;1;3;0;2;1461
13129991999;1;0;0;3;1;1;9;3;4;6;3;3;25;1;3;5;3;6;1;0;0;0;78
13130011001;68;7;17;24;42;33;95;37;168;69;146;114;834;71;212;254;239;745;19;88;14;12;3308
13130011002;89;9;15;34;32;38;127;39;154;91;164;122;1047;93;301;404;435;1214;18;127;20;15;4588
13130021001;8;2;6;9;15;6;26;7;38;27;80;33;567;48;236;243;284;716;7;66;3;12;2439
13130021002;37;4;18;19;42;26;96;41;112;66;155;94;992;70;262;355;364;932;19;106;14;17;3841
13130021003;87;21;31;70;94;70;215;106;293;149;294;138;1261;47;182;204;138;293;2;23;3;4;3725
13130031001;22;4;10;12;8;10;28;18;49;31;77;47;569;50;180;215;258;761;11;67;7;13;2447
13130031002;61;27;47;73;91;61;232;77;283;138;247;148;1262;55;166;182;104;220;4;10;0;3;3491
13130031003;22;8;15;22;31;31;81;36;97;67;110;78;614;41;141;141;140;355;4;28;4;6;2072
13130041001;5;3;4;7;20;10;39;10;58;30;96;49;630;82;260;303;326;1051;28;123;13;15;3162
13130041002;41;5;4;11;38;9;59;15;77;38;125;66;789;65;253;320;349;896;10;105;13;15;3303
13130041003;139;28;31;56;62;56;172;42;185;79;195;127;1099;66;248;267;276;639;11;72;2;3;3855
13130041004;36;4;16;26;36;26;115;35;160;88;141;97;885;72;199;232;169;545;12;54;4;5;2957
13130051001;5;1;3;7;18;11;29;8;45;27;58;31;430;57;150;208;225;937;20;158;15;28;2471
13130051002;15;2;2;6;17;10;41;18;66;32;103;58;599;46;213;243;346;899;14;134;12;20;2896
13130051003;51;12;23;45;46;34;149;56;198;110;220;134;1071;76;162;189;147;255;4;29;3;1;3015
13130051004;22;4;4;24;13;7;48;20;64;35;101;63;737;63;311;360;475;1454;27;204;22;34;4092
13130061001;45;7;9;14;31;16;66;23;74;59;120;63;517;61;158;213;266;824;14;102;12;16;2710
13130061002;25;1;7;9;21;3;44;17;77;43;97;49;594;54;219;225;322;980;18;152;24;20;3001
13130061003;18;3;5;16;10;6;39;8;52;33;82;32;470;69;223;243;337;1451;25;234;27;39;3422
13130061004;21;0;2;4;5;4;29;9;23;19;60;21;363;32;134;154;246;746;10;152;17;31;2082
13130071001;20;4;8;27;22;17;104;28;111;63;107;69;589;38;163;157;139;437;8;32;1;8;2152
13130071002;86;28;61;93;104;76;254;86;356;167;226;153;1276;39;117;130;125;203;4;8;2;0;3594
13130071003;6;0;4;7;9;9;29;11;39;21;62;41;363;42;109;198;201;528;5;53;6;8;1751
13130071004;14;2;4;8;11;17;39;15;65;36;69;43;555;31;103;153;177;413;5;40;4;8;1812
13130991999;1;0;0;0;2;0;3;0;2;0;2;0;8;0;3;6;3;27;0;2;0;1;60
13131011001;32;16;21;38;31;21;83;40;104;62;129;76;569;29;63;66;52;90;4;7;1;1;1535
13131011002;50;19;41;63;83;51;157;75;237;87;190;98;883;32;93;126;87;131;0;5;3;0;2511
13131011003;32;14;31;45;51;34;109;63;192;78;169;84;855;44;98;128;115;210;3;18;0;2;2375
13131011004;63;16;26;60;66;48;175;48;188;78;147;91;829;40;104;108;104;169;3;13;2;2;2380
13131021001;8;5;6;16;16;17;41;12;51;27;52;15;216;7;27;43;22;58;0;7;1;0;647
13131021002;77;12;30;70;65;52;141;44;189;67;183;86;803;29;94;79;69;116;1;5;0;1;2213
13131031001;23;13;20;43;59;33;88;34;153;51;106;53;575;23;48;54;45;72;2;6;0;1;1502
13131031002;93;18;61;119;124;100;200;110;348;147;197;123;968;31;85;62;39;66;0;6;0;0;2897
13131031003;62;21;31;71;77;47;132;47;209;92;149;108;817;17;57;49;46;70;1;3;0;1;2107
13131041001;119;38;84;106;141;86;192;81;335;185;190;138;909;23;70;45;35;58;1;4;0;0;2840
13131041002;124;31;78;126;156;131;254;109;375;152;189;123;876;21;54;50;28;39;0;0;1;2;2919
13131041003;89;30;53;105;111;103;207;106;320;124;175;121;715;20;45;47;21;35;0;2;0;0;2429
13131051001;81;25;54;78;113;78;200;86;271;140;168;116;868;14;52;55;37;77;0;4;1;0;2518
13131051002;133;31;49;107;112;98;236;79;374;123;207;145;985;22;61;61;49;71;0;0;0;1;2944
13131051003;122;40;70;132;113;83;229;97;336;129;199;109;884;18;65;61;28;46;1;3;1;0;2766
13131051004;89;24;60;103;108;66;233;75;280;118;193;140;963;20;65;58;44;69;0;4;0;2;2714
13131061001;42;7;36;56;71;49;200;82;236;96;167;100;928;31;65;100;88;141;0;11;0;1;2507
13131061002;73;15;23;47;63;37;145;63;190;69;156;89;778;28;94;96;60;152;4;6;0;2;2190
13131071001;72;24;39;91;87;78;228;78;254;118;194;91;860;25;65;92;43;72;0;6;0;0;2517
